AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
475,735,Checking,181084.48,USD,Active,11,9/30/2020
476,46,Checking,129414.88,GBP,Closed,9,6/25/2022
477,559,Checking,93229.12,GBP,Suspended,13,6/12/2025
478,825,Business,70093.23,USD,Closed,14,4/30/2023
479,917,Savings,123720.02,GBP,Suspended,2,6/13/2020
480,900,Savings,152927.94,USD,Active,12,10/11/2020
481,824,Savings,132739.98,GBP,Closed,8,9/22/2025
482,242,Business,121887.27,UZS,Suspended,17,7/22/2022
483,897,Checking,188537.57,UZS,Active,18,8/30/2023
484,322,Savings,51831.27,GBP,Closed,17,12/14/2021
485,465,Checking,53313.28,UZS,Closed,6,11/21/2025
486,292,Savings,20867.75,EUR,Suspended,9,8/8/2022
487,489,Checking,85095.75,GBP,Active,5,12/5/2022
488,193,Business,4339.06,USD,Closed,9,8/31/2024
489,8,Checking,8696.44,EUR,Closed,13,3/28/2021
490,809,Business,106730.1,EUR,Closed,13,12/31/2023
491,892,Savings,157588.89,USD,Active,16,11/10/2023
492,986,Savings,21096.57,GBP,Suspended,20,11/20/2023
493,510,Checking,73617.3,EUR,Active,18,12/12/2025
494,802,Business,21166.32,UZS,Closed,12,7/20/2025
495,613,Checking,60331.48,USD,Suspended,6,4/12/2021
496,698,Checking,140748.07,GBP,Suspended,6,9/11/2021
497,71,Checking,133829.08,UZS,Closed,18,7/23/2022
498,843,Business,143406.62,USD,Active,18,8/4/2024
499,720,Savings,61199.9,EUR,Suspended,19,2/21/2021
500,199,Business,48468.27,UZS,Closed,20,3/22/2024
501,99,Checking,81476.95,GBP,Closed,19,5/16/2023
502,967,Savings,168231.54,GBP,Active,2,5/24/2025
503,153,Checking,190971.32,UZS,Active,17,2/17/2020
504,666,Checking,34575.45,UZS,Active,13,6/12/2025
505,377,Business,195985.07,UZS,Closed,16,1/23/2021
506,349,Checking,122154.52,EUR,Active,13,8/10/2020
507,838,Checking,57857.51,GBP,Suspended,7,3/11/2020
508,830,Checking,163630.74,EUR,Active,4,5/10/2022
509,772,Checking,149759.07,EUR,Closed,2,1/16/2021
510,116,Checking,66776.31,EUR,Active,15,3/10/2020
511,664,Checking,110661.08,EUR,Closed,20,10/19/2025
512,911,Business,85921.95,UZS,Active,10,7/22/2023
513,1000,Checking,98885.2,GBP,Active,7,1/1/2023
514,486,Checking,142751.42,UZS,Suspended,14,1/19/2021
515,500,Business,167900.91,USD,Closed,11,5/8/2024
516,42,Business,85642.24,UZS,Active,11,5/20/2020
517,203,Checking,156261.6,GBP,Suspended,10,9/13/2022
518,291,Checking,89211.79,UZS,Closed,6,1/2/2025
519,451,Checking,7752.79,GBP,Closed,5,6/23/2020
520,392,Savings,140107.48,UZS,Suspended,20,10/4/2022
521,126,Savings,90176.64,UZS,Suspended,14,9/27/2020
522,484,Business,54552.52,UZS,Closed,8,8/23/2020
523,689,Business,61242.25,UZS,Suspended,11,8/31/2020
524,444,Business,50589.96,EUR,Suspended,16,3/27/2023
525,735,Savings,6041.02,GBP,Suspended,12,1/27/2021
526,602,Checking,150069.76,EUR,Closed,12,3/26/2022
527,77,Savings,54118.49,USD,Suspended,5,1/19/2023
528,451,Checking,90161.3,EUR,Closed,18,11/8/2020
529,367,Checking,58564,UZS,Closed,3,2/8/2021
530,350,Business,180145.13,GBP,Suspended,3,9/4/2021
531,621,Business,59369.46,EUR,Active,4,5/31/2024
532,89,Savings,125302.12,GBP,Active,7,1/29/2022
533,703,Business,57247.75,USD,Closed,2,6/7/2023
534,106,Checking,71599.98,UZS,Suspended,6,10/3/2023
535,441,Business,63703.03,USD,Active,11,4/30/2020
536,84,Savings,156754.79,GBP,Active,11,4/22/2020
537,87,Savings,182536.45,USD,Active,19,5/13/2021
538,215,Checking,113363.54,USD,Active,20,3/16/2020
539,452,Checking,16845.58,USD,Closed,15,8/10/2020
540,667,Business,47328.49,EUR,Active,7,7/14/2020
541,148,Checking,159604.44,USD,Suspended,5,4/11/2025
542,186,Checking,74144.55,USD,Suspended,19,7/16/2023
543,927,Checking,29383.83,GBP,Active,1,12/21/2023
544,756,Checking,110683.06,GBP,Active,6,9/27/2021
545,419,Savings,183940.17,GBP,Suspended,16,8/15/2024
546,369,Checking,175400,USD,Suspended,8,11/22/2022
547,936,Savings,106378.71,UZS,Suspended,14,5/19/2023
548,346,Savings,45688.21,USD,Active,10,10/31/2021
549,856,Checking,53587.57,EUR,Closed,1,6/22/2023
550,623,Savings,120753.55,USD,Closed,1,11/30/2022
551,805,Business,16098.83,EUR,Closed,2,2/20/2021
552,384,Savings,75294.42,UZS,Suspended,6,8/21/2022
553,734,Checking,170469.6,GBP,Closed,17,9/27/2022
554,438,Savings,71511.54,GBP,Active,18,10/14/2022
555,732,Business,166153.03,GBP,Active,18,1/9/2025
556,596,Savings,74034.04,GBP,Closed,4,8/13/2021
557,498,Business,72259.75,UZS,Closed,1,5/4/2022
558,946,Checking,20977.55,GBP,Closed,17,5/2/2024
559,963,Business,154117.91,USD,Closed,5,8/14/2023
560,596,Savings,195755.81,UZS,Suspended,12,6/3/2025
561,639,Checking,188829,UZS,Closed,11,2/7/2024
562,592,Savings,184710.09,EUR,Closed,17,6/28/2021
563,934,Savings,153349.58,UZS,Closed,20,5/11/2022
564,709,Business,78851.93,UZS,Closed,19,10/29/2021
565,341,Savings,154342.15,USD,Suspended,11,12/15/2025
566,51,Business,127496.58,USD,Active,19,11/16/2022
567,92,Business,102422.33,EUR,Active,14,3/25/2021
568,441,Checking,95519.86,GBP,Closed,5,3/18/2025
569,125,Business,68468.43,USD,Active,5,9/4/2021
570,633,Checking,13708.31,USD,Closed,7,6/9/2022
571,350,Savings,188589.08,UZS,Active,13,1/17/2020
572,870,Checking,119202.47,GBP,Suspended,12,6/6/2023
573,520,Checking,28411.66,UZS,Closed,9,1/16/2024
574,793,Business,12034.52,UZS,Closed,16,1/20/2023
575,948,Savings,72324.88,EUR,Closed,9,12/7/2021
576,978,Checking,93750.72,EUR,Suspended,20,9/19/2024
577,150,Checking,111648.92,UZS,Active,8,4/15/2023
578,519,Savings,171491.14,USD,Active,14,12/12/2021
579,290,Savings,63775.66,GBP,Closed,16,3/30/2024
580,420,Savings,151901.78,UZS,Active,8,9/9/2020
581,759,Checking,142673.58,USD,Suspended,6,1/15/2025
582,113,Checking,67370.32,EUR,Suspended,1,3/17/2020
583,224,Checking,170405.3,UZS,Active,14,9/9/2024
584,537,Savings,190560.9,USD,Suspended,5,7/30/2025
585,603,Savings,154626.42,EUR,Active,13,7/12/2023
586,297,Business,113588.5,EUR,Suspended,3,8/23/2025
587,788,Business,116041.76,EUR,Suspended,10,7/26/2022
588,807,Checking,78811.81,USD,Suspended,9,8/28/2024
589,638,Business,46902.7,EUR,Closed,3,2/8/2020
590,282,Business,113129.48,USD,Active,16,10/19/2020
591,737,Savings,22583.12,GBP,Closed,3,5/26/2022
592,275,Checking,178694.62,UZS,Active,5,2/27/2025
593,712,Checking,178565.14,UZS,Closed,18,11/16/2024
594,133,Business,194186.01,USD,Suspended,16,3/3/2025
595,417,Business,177615.85,GBP,Suspended,6,3/6/2020
596,670,Checking,50946.45,GBP,Suspended,3,12/11/2022
597,608,Business,100526.52,USD,Closed,8,5/1/2025
598,623,Checking,98808.45,USD,Closed,16,8/2/2020
599,802,Savings,158843.98,UZS,Active,20,7/14/2023
600,238,Checking,139984.39,EUR,Suspended,18,7/25/2020
601,311,Checking,121632.08,EUR,Active,3,2/9/2022
602,22,Checking,107785.24,EUR,Suspended,8,3/22/2020
603,794,Checking,182191.79,GBP,Closed,20,3/3/2025
604,46,Savings,166100.51,USD,Suspended,15,10/4/2023
605,17,Checking,57952.27,UZS,Suspended,20,7/15/2022
606,359,Savings,125352.93,USD,Suspended,12,1/7/2025
607,655,Savings,36821.42,GBP,Closed,19,5/24/2020
608,509,Checking,87689.78,UZS,Suspended,16,5/20/2023
609,674,Savings,46076.77,USD,Suspended,11,3/19/2022
610,218,Checking,63638.9,EUR,Suspended,2,10/25/2022
611,84,Checking,145813.12,USD,Closed,17,10/12/2025
612,806,Business,62075.49,GBP,Active,10,2/28/2021
613,608,Savings,37913.69,GBP,Active,3,3/30/2021
614,382,Savings,146024.58,GBP,Closed,1,1/12/2022
615,242,Checking,54334.7,GBP,Closed,15,11/13/2022
616,225,Checking,50232.53,EUR,Closed,16,3/14/2020
617,632,Savings,189750.08,EUR,Suspended,13,2/5/2025
618,907,Business,160734.28,USD,Active,5,6/21/2020
619,910,Business,47461.63,UZS,Suspended,1,10/18/2025
620,414,Business,190836.39,USD,Suspended,12,10/29/2025
621,198,Business,103795,USD,Closed,18,11/19/2022
622,783,Checking,131942.82,EUR,Suspended,13,12/4/2024
623,659,Checking,185975.67,UZS,Suspended,12,1/19/2022
624,316,Checking,83089.79,EUR,Suspended,9,3/11/2021
625,51,Savings,78381.96,EUR,Closed,13,5/8/2023
626,17,Business,295.44,GBP,Closed,13,9/13/2020
627,927,Checking,191804.25,UZS,Active,18,8/3/2025
628,794,Savings,144454.25,USD,Closed,12,10/21/2020
629,655,Checking,68998.96,UZS,Closed,9,9/4/2024
630,166,Savings,105316.29,USD,Active,12,10/16/2021
631,350,Business,135004.81,USD,Closed,14,1/9/2024
632,507,Savings,165554.79,UZS,Suspended,7,3/5/2020
633,589,Checking,21497.18,GBP,Closed,1,10/1/2020
634,391,Business,2400.05,GBP,Active,7,10/28/2023
635,677,Savings,140069.35,EUR,Active,16,8/14/2025
636,206,Checking,72538.4,GBP,Closed,8,11/24/2023
637,115,Checking,10786.93,USD,Active,1,5/6/2022
638,95,Savings,24151.91,UZS,Active,20,5/28/2021
639,265,Business,197476.48,EUR,Active,4,9/18/2022
640,228,Business,8777.18,USD,Active,6,5/5/2025
641,861,Savings,169069.82,GBP,Suspended,5,2/13/2020
642,293,Savings,48522.84,UZS,Closed,9,6/27/2024
643,967,Savings,89.63,UZS,Active,9,12/6/2023
644,507,Checking,124024.64,USD,Active,6,1/7/2024
645,90,Checking,17405.45,GBP,Active,16,3/23/2022
646,702,Checking,100709.31,EUR,Suspended,6,3/29/2023
647,479,Savings,16929.21,UZS,Active,7,1/18/2022
648,609,Savings,55047.85,GBP,Suspended,12,12/19/2025
649,398,Business,199118.94,EUR,Active,2,2/24/2022
650,403,Savings,199029.24,USD,Active,16,7/24/2023
651,639,Checking,194625.34,EUR,Closed,1,8/22/2025
652,689,Checking,41306.9,UZS,Closed,9,8/26/2023
653,477,Business,161177.47,GBP,Suspended,14,3/7/2022
654,864,Checking,83864.45,EUR,Closed,4,4/2/2021
655,458,Savings,43946.92,EUR,Closed,1,1/12/2023
656,436,Savings,56392.34,USD,Suspended,16,8/4/2022
657,121,Savings,132701.91,UZS,Active,7,10/29/2025
658,374,Savings,157623.92,UZS,Active,16,7/8/2021
659,150,Business,1987.08,USD,Suspended,16,11/21/2025
660,8,Checking,31972.9,USD,Closed,5,10/15/2025
661,23,Savings,98298.16,UZS,Suspended,10,3/4/2021
662,104,Savings,76864.15,GBP,Suspended,8,1/22/2025
663,207,Business,140656.19,UZS,Closed,18,10/1/2021
664,699,Business,175001.64,UZS,Active,14,12/21/2025
665,663,Checking,50211.53,GBP,Active,15,8/18/2023
666,89,Business,39775.74,GBP,Suspended,8,3/26/2025
667,393,Checking,160128.71,USD,Suspended,15,2/28/2023
668,252,Business,199807.95,GBP,Closed,20,1/9/2025
669,789,Savings,172094.62,EUR,Closed,10,4/6/2023
670,178,Business,115294.48,UZS,Closed,18,7/30/2020
671,710,Business,20063.11,GBP,Closed,19,3/3/2023
672,302,Business,47122.25,EUR,Active,2,12/18/2025
673,746,Checking,63161.54,USD,Suspended,7,8/16/2025
674,721,Savings,149903.06,USD,Closed,14,7/1/2024
675,141,Business,82700.25,USD,Closed,2,1/15/2021
676,890,Checking,64218.04,USD,Active,12,10/1/2021
677,686,Checking,141395.74,EUR,Active,10,7/19/2024
678,104,Savings,27561.1,GBP,Active,5,11/16/2021
679,960,Savings,50074.5,UZS,Active,20,2/5/2023
680,553,Business,113133.99,GBP,Suspended,4,8/1/2023
681,286,Checking,112012.61,UZS,Closed,4,1/15/2020
682,280,Checking,94068.24,UZS,Closed,8,10/29/2022
683,396,Business,79587.52,UZS,Closed,3,9/21/2023
684,482,Checking,6239.83,EUR,Closed,2,12/2/2024
685,502,Checking,41516.48,UZS,Active,6,12/12/2022
686,424,Checking,97977.24,UZS,Suspended,9,2/3/2025
687,486,Business,91341.12,USD,Closed,1,1/10/2022
688,31,Business,97514.65,EUR,Suspended,1,9/17/2020
689,691,Business,171325.19,USD,Suspended,8,6/7/2024
690,684,Business,82996.33,EUR,Suspended,3,6/24/2020
691,72,Checking,43670.73,USD,Active,17,1/9/2022
692,775,Business,84593.09,EUR,Closed,18,12/7/2021
693,488,Checking,71041.94,GBP,Suspended,9,2/13/2024
694,416,Checking,45039.72,GBP,Active,15,4/20/2023
695,805,Savings,57183.29,UZS,Suspended,6,7/7/2021
696,80,Business,37920.7,UZS,Active,5,6/17/2023
697,318,Business,12754.55,USD,Active,6,1/22/2022
698,767,Savings,24218.11,USD,Closed,4,4/6/2022
699,784,Savings,21639.34,GBP,Suspended,6,9/21/2022
700,653,Savings,80362.34,USD,Active,16,10/26/2023
701,457,Savings,111661.07,GBP,Active,4,3/18/2023
702,590,Business,11729.73,UZS,Active,12,12/22/2024
703,450,Checking,47284.22,USD,Active,11,10/20/2025
704,444,Checking,5461.42,EUR,Closed,13,3/5/2021
705,44,Savings,133758.05,EUR,Active,3,10/23/2025
706,139,Business,151487.23,USD,Closed,1,5/20/2021
707,400,Savings,42731.77,GBP,Suspended,1,9/11/2022
708,232,Business,186289.48,USD,Closed,11,8/8/2020
709,106,Savings,32921.85,GBP,Suspended,1,12/8/2025
710,297,Business,56458.06,EUR,Suspended,4,5/20/2022
711,564,Savings,187797.07,UZS,Active,17,8/2/2023
712,81,Savings,14279.65,GBP,Suspended,15,11/28/2022
713,445,Savings,179182.97,USD,Active,13,11/7/2023
714,153,Savings,120022.18,EUR,Active,11,9/12/2024
715,84,Checking,31329.91,UZS,Closed,16,5/12/2020
716,648,Checking,157222.01,GBP,Active,7,10/19/2023
717,253,Savings,26500.44,EUR,Active,8,8/24/2023
718,418,Savings,160127.04,UZS,Suspended,2,5/22/2021
719,965,Checking,62356.52,GBP,Suspended,4,8/13/2020
720,794,Savings,95481.09,UZS,Closed,17,9/4/2020
721,910,Business,50875.2,EUR,Suspended,6,1/7/2025
722,715,Savings,36574.63,GBP,Suspended,13,5/1/2023
723,372,Business,168390.96,EUR,Suspended,1,3/21/2020
724,108,Savings,192854.15,UZS,Closed,10,11/29/2020
725,70,Checking,28986.17,EUR,Active,1,11/16/2020
726,908,Business,197471.03,EUR,Active,8,3/16/2023
727,701,Checking,186902.78,UZS,Active,7,11/1/2025
728,30,Savings,56602.03,EUR,Active,2,8/4/2025
729,527,Savings,52368.12,EUR,Suspended,17,9/5/2022
730,408,Business,94691.74,USD,Suspended,15,1/11/2022
731,545,Business,38640.44,EUR,Closed,15,3/18/2022
732,517,Savings,114127.26,GBP,Closed,16,10/4/2022
733,309,Business,28440.12,EUR,Active,5,11/17/2025
734,719,Business,55027.84,USD,Active,2,4/28/2025
735,985,Checking,91278.83,GBP,Closed,16,3/11/2022
736,97,Savings,107663.72,USD,Suspended,17,4/20/2024
737,382,Savings,198583.63,USD,Active,16,12/15/2024
738,658,Checking,98072.2,USD,Suspended,13,11/26/2025
739,755,Checking,193278.83,EUR,Closed,9,4/19/2023
740,574,Savings,115899.26,GBP,Closed,10,11/20/2025
741,324,Business,81288.71,GBP,Suspended,17,8/24/2024
742,459,Business,107857.67,EUR,Suspended,7,4/13/2024
743,500,Savings,106891.95,USD,Active,13,10/1/2022
744,380,Checking,45490.78,UZS,Active,6,11/1/2023
745,261,Savings,112006.98,GBP,Suspended,14,5/13/2022
746,401,Savings,25163.53,USD,Suspended,9,2/12/2020
747,210,Business,156917.35,EUR,Active,15,11/14/2025
748,230,Business,91430.5,UZS,Suspended,5,9/24/2023
749,82,Business,92926.08,UZS,Active,13,9/5/2025
750,936,Savings,177032.35,UZS,Suspended,12,3/14/2025
751,42,Checking,121916.8,EUR,Closed,6,4/8/2020
752,646,Checking,668.8,EUR,Closed,9,7/19/2021
753,275,Savings,68001.01,USD,Suspended,17,6/28/2024
754,768,Savings,106464.93,GBP,Suspended,11,9/14/2021
755,533,Savings,105448.34,GBP,Closed,8,4/9/2023
756,836,Savings,30890.87,UZS,Active,16,6/1/2021
757,982,Checking,132064.69,EUR,Suspended,11,1/16/2021
758,268,Checking,194455.86,GBP,Active,12,3/1/2021
759,800,Checking,57861.85,USD,Suspended,10,8/19/2022
760,213,Savings,190514.24,UZS,Suspended,18,9/22/2022
761,184,Checking,194458.52,GBP,Suspended,12,8/19/2020
762,945,Savings,117496.95,UZS,Closed,11,3/7/2025
763,253,Savings,63582.03,USD,Active,19,11/14/2025
764,511,Business,31554.7,GBP,Active,20,5/4/2023
765,173,Savings,4970.88,UZS,Active,8,8/16/2020
766,648,Savings,154803.92,GBP,Suspended,16,11/29/2021
767,994,Savings,196782.12,USD,Active,19,7/3/2020
768,675,Checking,1788.28,GBP,Closed,17,5/20/2020
769,193,Checking,185088.71,USD,Suspended,14,4/14/2025
770,116,Business,164304.74,USD,Active,17,1/19/2025
771,80,Savings,190723.03,GBP,Active,13,12/6/2024
772,571,Savings,198443.18,UZS,Active,20,1/31/2025
773,548,Checking,89048.78,USD,Suspended,11,4/11/2020
774,707,Savings,102417.42,GBP,Suspended,15,10/25/2025
775,473,Business,37313.87,USD,Suspended,2,1/7/2025
776,781,Savings,73378.22,GBP,Active,8,1/9/2024
777,680,Checking,193014,GBP,Closed,20,8/18/2022
778,468,Business,72054.42,EUR,Closed,2,11/22/2025
779,916,Savings,151677.37,EUR,Closed,1,3/2/2025
780,578,Checking,172593.18,USD,Closed,19,8/5/2025
781,347,Savings,173880.57,GBP,Active,16,10/5/2020
782,274,Checking,104779.5,EUR,Closed,12,11/29/2022
783,70,Business,177831.86,EUR,Closed,7,1/9/2021
784,604,Business,21477.68,EUR,Active,20,8/7/2025
785,774,Savings,195285.33,UZS,Suspended,18,5/15/2022
786,478,Savings,51178.37,EUR,Suspended,1,9/23/2024
787,687,Business,158823.28,USD,Closed,5,11/22/2022
788,310,Checking,117493.73,EUR,Suspended,18,6/13/2023
789,576,Checking,31969.42,GBP,Closed,18,12/8/2023
790,78,Savings,96524.52,USD,Active,14,3/25/2021
791,873,Savings,2407.73,USD,Suspended,1,2/15/2025
792,766,Checking,90734.22,GBP,Suspended,8,6/15/2025
793,337,Checking,75883.74,EUR,Active,14,12/30/2020
794,500,Checking,172246.64,EUR,Active,14,7/23/2023
795,290,Checking,118340.31,USD,Active,18,5/24/2020
796,682,Checking,192506.07,EUR,Active,6,9/9/2021
797,681,Savings,162817.77,UZS,Suspended,4,10/2/2022
798,607,Checking,569.47,GBP,Suspended,19,3/25/2021
799,134,Checking,43156.39,EUR,Active,14,11/1/2025
800,57,Savings,174021.2,UZS,Active,6,2/15/2023
801,145,Savings,115772.27,GBP,Suspended,9,11/12/2021
802,573,Checking,76604.41,USD,Suspended,19,2/8/2021
803,972,Business,32644.02,EUR,Active,19,5/9/2021
804,330,Savings,126195.67,GBP,Active,6,11/2/2021
805,763,Business,116976.97,GBP,Suspended,5,6/26/2022
806,501,Checking,54602.8,EUR,Suspended,15,12/26/2024
807,251,Savings,56988.83,GBP,Closed,15,7/2/2021
808,529,Savings,109327.63,GBP,Suspended,20,6/12/2021
809,483,Business,179735.21,EUR,Closed,15,7/10/2020
810,666,Business,44974.46,EUR,Suspended,2,2/25/2025
811,609,Checking,195834.61,USD,Closed,11,9/12/2025
812,152,Checking,120211.75,EUR,Closed,19,10/9/2021
813,627,Savings,183029.57,UZS,Active,18,8/27/2024
814,695,Business,87297.95,UZS,Suspended,13,6/6/2021
815,362,Business,138806.07,GBP,Active,9,1/20/2024
816,14,Business,87729.79,USD,Active,2,5/19/2020
817,555,Business,169504.95,UZS,Suspended,3,6/8/2024
818,959,Checking,21585.63,EUR,Closed,8,6/16/2022
819,955,Business,162907.28,UZS,Active,7,8/1/2023
820,141,Business,179172.11,UZS,Active,6,2/6/2022
821,28,Checking,55446.78,EUR,Active,15,7/31/2023
822,150,Savings,93208.58,EUR,Suspended,20,12/11/2020
823,746,Business,18058.04,USD,Closed,16,11/22/2022
824,591,Savings,13636.2,USD,Closed,13,6/26/2023
825,828,Checking,128099.24,UZS,Active,14,1/27/2023
826,162,Checking,81379.98,EUR,Closed,16,1/24/2020
827,220,Business,135536.68,GBP,Closed,20,7/31/2020
828,449,Savings,102071.55,USD,Active,11,8/22/2020
829,153,Checking,155525.17,EUR,Closed,13,6/9/2024
830,500,Savings,7722.06,UZS,Closed,20,4/27/2022
831,854,Savings,161155.88,GBP,Closed,2,1/25/2022
832,265,Savings,33479.45,USD,Active,15,3/15/2020
833,358,Checking,122012.47,UZS,Closed,17,1/7/2024
834,403,Business,48876.21,UZS,Active,8,3/15/2025
835,68,Savings,87031.12,GBP,Closed,18,4/8/2024
836,441,Savings,54516.7,GBP,Active,6,12/15/2020
837,199,Checking,183839.86,USD,Active,9,4/12/2020
838,243,Savings,61032.93,UZS,Closed,7,5/19/2025
839,128,Business,31181.6,USD,Closed,7,5/22/2024
840,555,Business,98715.88,UZS,Active,10,1/23/2021
841,124,Savings,184739.27,USD,Closed,3,5/30/2021
842,130,Savings,36700.91,UZS,Closed,14,7/2/2024
843,375,Business,64138.98,UZS,Suspended,4,4/7/2025
844,379,Business,111167.68,EUR,Suspended,3,10/31/2023
845,863,Checking,100701.77,UZS,Active,11,9/6/2021
846,350,Savings,139604.69,UZS,Closed,7,10/28/2023
847,896,Checking,116467.7,GBP,Suspended,16,1/27/2023
848,183,Business,189924.28,EUR,Active,19,8/11/2024
849,143,Checking,77511.89,GBP,Suspended,15,6/10/2024
850,336,Checking,69674.88,GBP,Suspended,17,8/20/2022
851,258,Business,180544.05,UZS,Active,5,3/6/2021
852,925,Savings,162938.23,EUR,Closed,8,4/10/2020
853,187,Checking,26384.82,GBP,Suspended,13,6/19/2024
854,525,Savings,133548.64,GBP,Closed,9,8/16/2020
855,760,Checking,181652.16,GBP,Closed,1,12/14/2023
856,167,Checking,705.75,USD,Suspended,1,8/9/2024
857,88,Checking,149768.1,USD,Closed,1,11/21/2022
858,961,Business,198866.17,GBP,Active,3,1/4/2020
859,272,Business,71693.54,USD,Closed,12,7/29/2020
860,687,Checking,118783.5,USD,Closed,9,7/9/2023
861,878,Checking,16163.83,USD,Active,9,7/8/2024
862,330,Business,115708.38,USD,Closed,7,8/4/2020
863,806,Savings,181591.7,EUR,Closed,16,5/5/2020
864,31,Business,131544.63,USD,Active,19,1/29/2024
865,902,Savings,156339.54,GBP,Suspended,7,8/24/2021
866,56,Business,98279.54,USD,Active,18,12/24/2022
867,810,Checking,93595.86,GBP,Closed,20,7/14/2020
868,738,Savings,23027.36,EUR,Active,15,10/23/2020
869,148,Savings,110644.02,USD,Closed,11,6/26/2021
870,100,Business,140954.83,GBP,Suspended,16,7/24/2022
871,157,Savings,81330.72,USD,Closed,4,7/5/2025
872,752,Business,136144.59,UZS,Closed,10,2/5/2023
873,461,Business,89372.44,GBP,Closed,10,6/30/2024
874,951,Business,23751.86,USD,Closed,8,7/6/2022
875,928,Business,112694.2,EUR,Suspended,14,4/27/2025
876,597,Checking,129887.23,EUR,Active,17,11/14/2025
877,230,Checking,89758.59,EUR,Active,11,4/23/2021
878,247,Savings,50157.24,UZS,Closed,9,3/31/2023
879,850,Savings,11248.23,USD,Suspended,2,11/2/2025
880,617,Checking,122060.68,GBP,Closed,11,10/26/2025
881,302,Checking,33798.94,EUR,Closed,15,8/10/2023
882,99,Savings,150147.44,GBP,Closed,6,3/17/2021
883,677,Savings,43503.03,EUR,Suspended,14,8/28/2022
884,866,Checking,97549.65,EUR,Closed,8,1/13/2021
885,511,Checking,13597.51,GBP,Active,9,5/27/2024
886,235,Savings,42907.61,EUR,Suspended,20,9/7/2020
887,559,Checking,8453.42,GBP,Closed,16,2/6/2021
888,299,Business,36323.95,GBP,Suspended,11,2/11/2022
889,56,Savings,13583.32,EUR,Closed,3,4/14/2023
890,736,Business,34683.29,USD,Active,12,6/30/2020
891,223,Business,170088.34,UZS,Active,2,10/2/2024
892,536,Savings,116998.08,USD,Closed,17,8/21/2020
893,49,Savings,171750.04,USD,Closed,19,10/8/2021
894,773,Savings,74157.48,GBP,Active,16,1/2/2025
895,861,Business,9827.14,EUR,Closed,4,3/28/2020
896,677,Business,60900.84,UZS,Suspended,18,5/2/2023
897,108,Business,132011.01,UZS,Closed,13,1/21/2024
898,748,Savings,2204.21,GBP,Active,8,11/10/2020
899,121,Savings,57028.86,GBP,Suspended,7,3/9/2021
900,386,Savings,76139.87,USD,Active,11,10/18/2025
901,599,Savings,187292.02,USD,Closed,16,8/12/2025
902,565,Savings,4896.83,UZS,Closed,7,12/14/2025
903,828,Checking,40486.84,USD,Closed,13,3/15/2025
904,983,Checking,19300.56,UZS,Closed,3,9/19/2021
905,806,Business,50688.09,USD,Closed,10,2/4/2025
906,576,Savings,84375.61,GBP,Active,18,5/27/2024
907,990,Savings,100733.53,USD,Active,18,9/23/2024
908,527,Business,126946.01,GBP,Suspended,13,6/4/2023
909,950,Checking,122573.67,USD,Closed,7,11/6/2020
910,523,Savings,119050.07,USD,Active,5,3/13/2022
911,902,Business,79246.91,EUR,Suspended,19,8/2/2021
912,23,Savings,169279.78,USD,Suspended,13,8/3/2020
913,864,Checking,159345.96,UZS,Suspended,9,5/6/2022
914,865,Business,117826.42,GBP,Suspended,1,6/9/2023
915,606,Savings,197656.78,GBP,Suspended,11,7/3/2021
916,672,Business,181306.16,UZS,Closed,17,10/6/2023
917,125,Business,26438.29,USD,Active,2,7/10/2024
918,830,Savings,138338.94,USD,Closed,3,8/5/2022
919,863,Checking,114984.15,GBP,Active,9,3/3/2022
920,681,Savings,41693.8,GBP,Closed,12,4/26/2023
921,612,Business,130612.79,EUR,Suspended,6,12/22/2025
922,485,Business,130702,UZS,Suspended,16,7/23/2024
923,589,Business,143002.06,UZS,Active,5,10/10/2021
924,124,Business,189770.82,UZS,Active,18,6/2/2022
925,203,Checking,95774.39,EUR,Active,17,12/27/2022
926,671,Savings,90978.81,UZS,Closed,1,6/19/2020
927,319,Savings,101468.14,UZS,Closed,12,7/19/2023
928,513,Checking,65388.86,UZS,Suspended,4,6/15/2021
929,839,Business,9693.18,USD,Closed,19,2/2/2020
930,667,Savings,182672.81,GBP,Suspended,2,9/4/2021
931,315,Checking,91476.84,USD,Closed,9,7/21/2025
932,645,Business,128626.91,USD,Suspended,12,7/7/2020
933,834,Business,78982.93,EUR,Active,5,8/26/2023
934,495,Savings,118281.55,EUR,Suspended,9,9/27/2024
935,880,Business,76964.72,GBP,Suspended,3,11/8/2020
936,104,Savings,183695.02,GBP,Suspended,11,10/13/2022
937,702,Savings,192856.71,UZS,Closed,9,12/17/2020
938,604,Checking,110624.52,UZS,Suspended,11,6/13/2020
939,149,Business,91000.78,UZS,Active,7,12/23/2020
940,202,Savings,122501.06,USD,Active,7,8/8/2022
941,29,Savings,56668.38,UZS,Closed,7,11/23/2025
942,411,Business,158097.79,EUR,Suspended,10,3/3/2022
943,883,Checking,28665.67,EUR,Active,11,12/26/2025
944,222,Business,147033.34,UZS,Closed,7,7/17/2024
945,566,Checking,51114.39,USD,Closed,20,5/3/2021
946,420,Savings,103327.94,UZS,Suspended,15,6/3/2022
947,930,Business,110658.75,GBP,Suspended,4,4/17/2025
948,398,Savings,54002.88,USD,Closed,2,1/9/2022
