AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
509,715,Business,96660,USD,Suspended,13,8/10/2025
510,121,Checking,24578,GBP,Closed,16,5/15/2024
511,106,Business,187085,GBP,Active,12,4/14/2025
512,78,Savings,145694,GBP,Closed,16,5/31/2024
513,730,Checking,134869,USD,Active,3,3/25/2021
514,805,Savings,128415,EUR,Suspended,1,1/3/2024
515,159,Savings,1735,EUR,Suspended,16,12/17/2024
516,698,Checking,15098,GBP,Suspended,4,7/21/2025
517,373,Savings,147879,EUR,Closed,17,9/25/2023
518,922,Checking,60640,USD,Closed,11,11/23/2022
519,230,Checking,123012,USD,Active,20,6/1/2021
520,750,Business,67159,EUR,Closed,2,3/16/2024
521,423,Savings,156896,EUR,Suspended,6,12/31/2023
522,167,Savings,165566,EUR,Closed,10,1/9/2021
523,9,Business,160858,EUR,Suspended,4,2/15/2020
524,633,Savings,60951,USD,Closed,16,2/18/2022
525,243,Savings,5290,GBP,Closed,15,6/18/2024
526,679,Checking,65010,GBP,Closed,20,7/23/2023
527,704,Business,182159,USD,Active,20,8/31/2021
528,851,Savings,23611,USD,Closed,16,4/16/2024
529,387,Checking,11555,GBP,Closed,7,9/11/2020
530,847,Savings,49677,EUR,Closed,1,11/7/2022
531,261,Savings,28658,EUR,Suspended,6,9/19/2022
532,98,Checking,66672,GBP,Closed,13,6/29/2020
533,446,Checking,180502,EUR,Closed,7,9/28/2020
534,681,Business,169463,USD,Closed,1,6/12/2020
535,821,Savings,77418,USD,Closed,3,11/1/2021
536,339,Checking,19634,GBP,Suspended,7,2/25/2025
537,865,Checking,56411,USD,Active,7,10/15/2021
538,864,Checking,189528,USD,Active,12,6/15/2021
539,954,Business,145439,GBP,Closed,5,3/20/2022
540,325,Checking,55218,GBP,Active,12,11/22/2023
541,100,Business,157712,EUR,Suspended,14,5/25/2021
542,132,Checking,162862,GBP,Active,17,9/19/2024
543,848,Business,55749,USD,Active,4,1/12/2024
544,895,Checking,27751,USD,Active,17,7/12/2021
545,616,Savings,114287,USD,Suspended,7,10/23/2022
546,144,Savings,112716,USD,Suspended,9,9/28/2022
547,149,Business,27886,GBP,Active,2,8/27/2021
548,886,Savings,155628,GBP,Closed,5,1/7/2024
549,982,Savings,131809,EUR,Suspended,13,7/3/2021
550,826,Savings,84344,EUR,Active,18,9/8/2024
551,310,Business,46137,EUR,Closed,17,2/22/2020
552,784,Savings,48634,GBP,Active,16,5/9/2022
553,874,Business,152054,USD,Suspended,8,11/5/2021
554,166,Savings,166468,EUR,Suspended,18,9/29/2021
555,775,Business,114685,USD,Suspended,18,1/21/2024
556,150,Business,124181,EUR,Suspended,12,4/23/2025
557,433,Business,190833,GBP,Active,18,4/13/2023
558,836,Checking,192804,USD,Active,6,3/21/2020
559,126,Checking,152703,EUR,Closed,2,8/3/2023
560,941,Business,97193,EUR,Closed,1,1/15/2022
561,51,Business,9153,USD,Closed,8,12/15/2020
562,539,Checking,115393,USD,Active,7,10/14/2024
563,881,Business,20296,USD,Active,12,11/16/2023
564,122,Savings,35389,GBP,Active,16,8/5/2022
565,811,Savings,143335,GBP,Closed,12,12/7/2022
566,608,Checking,112868,EUR,Closed,15,11/24/2021
567,899,Checking,136672,EUR,Closed,9,4/23/2025
568,977,Checking,83,GBP,Suspended,1,7/1/2020
569,833,Business,150483,USD,Closed,16,12/7/2022
570,955,Business,11514,USD,Closed,10,2/9/2021
571,535,Business,102452,GBP,Suspended,6,10/29/2020
572,897,Checking,187170,USD,Suspended,18,12/23/2022
573,935,Checking,30674,USD,Closed,7,1/22/2023
574,363,Business,183990,GBP,Suspended,14,7/2/2021
575,535,Checking,81944,EUR,Suspended,1,9/23/2024
576,494,Checking,102186,GBP,Suspended,16,7/26/2021
577,195,Business,146032,GBP,Suspended,5,12/3/2024
578,521,Business,100988,GBP,Closed,10,7/3/2025
579,627,Savings,176528,GBP,Active,15,2/13/2020
580,249,Business,173718,GBP,Active,10,2/22/2023
581,634,Business,59052,EUR,Closed,13,12/10/2021
582,497,Checking,40993,GBP,Closed,17,9/2/2025
583,989,Business,148769,GBP,Closed,18,3/8/2020
584,969,Checking,27091,EUR,Closed,10,4/15/2023
585,886,Checking,32130,GBP,Suspended,18,8/22/2021
586,728,Checking,102545,GBP,Suspended,20,8/15/2025
587,197,Savings,9787,GBP,Active,12,11/20/2021
588,980,Savings,51308,USD,Active,1,10/2/2020
589,288,Business,219,USD,Active,6,12/3/2020
590,945,Savings,80141,GBP,Closed,7,4/18/2021
591,784,Checking,117451,GBP,Closed,9,2/24/2023
592,159,Checking,122571,EUR,Active,18,8/12/2021
593,934,Business,21976,USD,Suspended,3,2/24/2023
594,604,Checking,26120,USD,Suspended,2,2/24/2022
595,413,Savings,155911,GBP,Suspended,14,10/17/2022
596,14,Checking,86042,EUR,Active,16,8/17/2022
597,802,Savings,18115,GBP,Closed,3,3/4/2021
598,903,Savings,7236,GBP,Suspended,6,9/1/2021
599,793,Business,172167,USD,Suspended,18,5/25/2021
600,777,Checking,175149,USD,Suspended,17,11/17/2023
601,826,Business,2771,USD,Closed,9,12/8/2021
602,929,Savings,194242,EUR,Active,14,5/29/2023
603,696,Checking,91070,GBP,Active,20,12/30/2025
604,98,Checking,98238,USD,Suspended,19,5/13/2020
605,266,Business,147155,USD,Active,6,1/9/2025
606,432,Savings,153272,GBP,Suspended,19,1/10/2025
607,697,Checking,66139,USD,Active,7,6/28/2023
608,552,Business,66631,EUR,Suspended,11,1/3/2025
609,478,Checking,122768,GBP,Suspended,16,4/23/2023
610,875,Checking,136433,EUR,Suspended,3,5/21/2022
611,914,Business,88400,GBP,Active,14,2/19/2022
612,80,Business,161727,GBP,Suspended,3,7/1/2020
613,682,Business,174390,GBP,Closed,19,1/6/2021
614,631,Checking,90622,EUR,Active,5,9/26/2023
615,262,Business,85060,GBP,Active,11,7/14/2022
616,740,Checking,55377,USD,Suspended,3,9/18/2022
617,227,Savings,106112,EUR,Closed,17,11/10/2021
618,591,Savings,80065,USD,Active,5,10/27/2023
619,585,Business,102064,GBP,Suspended,14,5/20/2022
620,902,Savings,35513,GBP,Suspended,19,5/6/2020
621,973,Business,54449,USD,Suspended,11,6/19/2023
622,576,Savings,167112,GBP,Active,9,9/21/2023
623,458,Business,83153,GBP,Suspended,5,2/24/2024
624,728,Business,22821,GBP,Suspended,15,1/7/2022
625,400,Checking,124721,USD,Active,17,4/5/2022
626,689,Business,184049,GBP,Closed,15,8/2/2023
627,620,Checking,88914,GBP,Closed,5,12/6/2023
628,632,Savings,196540,GBP,Suspended,9,5/1/2020
629,236,Business,185847,EUR,Suspended,8,2/20/2023
630,843,Checking,97820,EUR,Active,2,11/11/2023
631,877,Savings,77165,USD,Active,13,2/9/2022
632,53,Checking,93301,USD,Suspended,14,2/4/2020
633,699,Business,193178,EUR,Closed,1,9/16/2023
634,177,Checking,80707,EUR,Active,11,4/21/2020
635,98,Business,31287,USD,Suspended,10,12/29/2021
636,770,Savings,160900,EUR,Active,8,8/27/2021
637,687,Checking,36101,USD,Suspended,12,4/20/2020
638,671,Checking,108396,USD,Suspended,8,9/24/2025
639,270,Checking,135832,USD,Suspended,16,7/13/2023
640,112,Savings,93986,GBP,Closed,5,3/27/2021
641,424,Savings,87548,GBP,Suspended,6,9/11/2025
642,183,Business,114982,USD,Active,2,12/16/2021
643,208,Checking,178410,EUR,Suspended,14,10/25/2024
644,542,Business,92050,USD,Active,12,1/27/2025
645,889,Checking,99987,USD,Active,9,3/21/2020
646,359,Savings,99876,USD,Closed,4,11/20/2022
647,184,Business,182144,GBP,Active,6,11/6/2025
648,437,Checking,43295,EUR,Closed,18,3/22/2021
649,278,Business,141166,GBP,Closed,13,9/12/2023
650,998,Checking,69994,USD,Suspended,18,3/11/2020
651,809,Business,157430,EUR,Active,14,11/10/2025
652,700,Business,116077,USD,Active,7,7/26/2023
653,534,Savings,185141,GBP,Suspended,15,10/16/2025
654,833,Checking,45998,EUR,Active,20,4/22/2020
655,166,Checking,108707,EUR,Closed,20,8/12/2023
656,438,Savings,38704,GBP,Active,8,7/21/2023
657,925,Checking,30913,USD,Closed,6,11/17/2022
658,491,Business,154057,GBP,Suspended,16,2/13/2022
659,818,Business,158030,USD,Closed,4,5/2/2020
660,537,Business,140725,GBP,Suspended,12,3/24/2025
661,354,Savings,118875,EUR,Active,8,7/27/2022
662,12,Savings,141575,EUR,Closed,4,3/3/2021
663,85,Business,26359,USD,Suspended,15,4/16/2021
664,140,Checking,44817,GBP,Active,4,7/2/2024
665,308,Business,196031,USD,Closed,14,8/9/2022
666,967,Checking,137382,USD,Closed,10,6/24/2021
667,614,Checking,90645,GBP,Active,11,10/25/2021
668,889,Checking,50295,USD,Active,11,7/1/2022
669,651,Savings,160540,GBP,Closed,20,3/5/2021
670,142,Savings,125818,USD,Active,14,7/19/2022
671,382,Savings,24864,GBP,Closed,11,6/4/2024
672,342,Business,33110,EUR,Suspended,20,12/26/2021
673,418,Checking,90481,GBP,Suspended,13,11/24/2024
674,386,Business,190244,EUR,Active,19,7/9/2025
675,884,Savings,154505,USD,Closed,16,1/24/2025
676,300,Savings,119965,GBP,Closed,17,5/29/2022
677,139,Checking,5561,USD,Suspended,1,2/20/2020
678,686,Savings,35910,GBP,Suspended,20,12/23/2021
679,90,Checking,86828,EUR,Active,9,8/28/2023
680,993,Business,11083,USD,Closed,12,10/24/2020
681,299,Savings,39551,GBP,Active,7,6/17/2021
682,75,Business,152890,GBP,Suspended,4,9/8/2020
683,181,Business,77744,EUR,Suspended,4,12/12/2022
684,17,Savings,133284,EUR,Closed,5,10/4/2024
685,662,Checking,59868,USD,Suspended,16,12/27/2020
686,999,Checking,95495,GBP,Suspended,12,4/19/2024
687,6,Savings,118927,EUR,Active,20,1/3/2022
688,331,Checking,196688,USD,Suspended,5,1/21/2024
689,945,Savings,119563,GBP,Active,1,5/22/2022
690,117,Checking,154228,EUR,Active,13,7/27/2021
691,922,Business,68319,USD,Suspended,5,11/17/2024
692,63,Business,18384,USD,Closed,11,6/18/2020
693,404,Business,183841,EUR,Closed,14,8/25/2024
694,490,Savings,184105,GBP,Active,20,7/24/2021
695,273,Business,99256,USD,Suspended,8,6/14/2021
696,662,Checking,24331,GBP,Closed,11,8/21/2021
697,75,Savings,93386,EUR,Closed,17,5/29/2020
698,533,Business,127459,GBP,Suspended,17,9/30/2025
699,333,Business,43930,GBP,Active,20,5/22/2020
700,64,Checking,176920,USD,Suspended,20,5/20/2020
701,764,Savings,139687,GBP,Closed,18,3/16/2024
702,755,Business,144312,EUR,Closed,13,9/16/2020
703,771,Savings,20039,USD,Closed,2,5/5/2021
704,237,Business,144546,GBP,Suspended,16,4/26/2024
705,968,Business,105655,USD,Active,3,9/26/2023
706,908,Checking,124280,EUR,Suspended,18,10/6/2025
707,753,Checking,119,EUR,Closed,7,11/16/2022
708,80,Checking,83758,GBP,Active,18,7/25/2025
709,259,Checking,114106,GBP,Active,12,2/18/2021
710,818,Savings,27509,GBP,Active,17,2/9/2025
711,756,Business,100525,GBP,Suspended,13,8/1/2025
712,275,Business,157616,EUR,Suspended,4,3/20/2023
713,371,Business,123308,GBP,Closed,10,10/2/2021
714,416,Savings,11503,USD,Suspended,17,4/6/2024
715,606,Business,38197,USD,Suspended,1,7/31/2022
716,19,Savings,100702,USD,Active,11,2/4/2025
717,1000,Business,146751,EUR,Closed,13,10/1/2025
718,721,Checking,25401,USD,Suspended,11,6/11/2020
719,643,Business,124644,GBP,Suspended,15,12/7/2020
720,805,Business,24960,EUR,Suspended,7,7/26/2024
721,798,Savings,132963,EUR,Active,9,11/14/2024
722,770,Business,31966,GBP,Active,2,1/25/2023
723,654,Business,48573,EUR,Suspended,12,8/20/2020
724,108,Savings,33421,USD,Active,9,3/10/2025
725,35,Savings,5083,EUR,Suspended,5,1/4/2024
726,286,Business,194733,EUR,Suspended,14,11/13/2025
727,573,Checking,115571,EUR,Active,4,8/27/2022
728,611,Checking,84350,EUR,Active,17,1/5/2021
729,693,Savings,198803,USD,Active,11,5/31/2022
730,225,Savings,3752,EUR,Closed,19,4/5/2025
731,293,Business,62248,GBP,Suspended,9,7/21/2025
732,804,Savings,40627,EUR,Closed,12,1/12/2022
733,978,Business,116169,GBP,Suspended,1,5/20/2025
734,281,Business,91966,GBP,Active,6,1/3/2020
735,533,Checking,30342,EUR,Suspended,4,4/14/2023
736,436,Savings,152473,EUR,Closed,6,6/5/2021
737,897,Savings,183981,USD,Suspended,4,5/11/2023
738,286,Checking,190597,EUR,Suspended,5,9/18/2022
739,298,Checking,106998,USD,Closed,3,1/10/2024
740,500,Business,169647,EUR,Suspended,14,5/23/2023
741,244,Checking,128180,GBP,Suspended,6,8/6/2023
742,656,Checking,83791,USD,Active,11,4/1/2021
743,236,Business,78525,GBP,Suspended,12,12/21/2022
744,245,Checking,2634,GBP,Suspended,9,6/20/2025
745,373,Checking,6758,USD,Suspended,19,5/3/2021
746,773,Business,77828,EUR,Active,17,6/12/2022
747,378,Business,45415,EUR,Active,14,7/30/2023
748,699,Savings,73318,EUR,Active,6,10/23/2021
749,87,Business,171323,USD,Closed,14,8/30/2022
750,227,Business,101764,USD,Closed,2,1/8/2025
751,444,Business,23554,GBP,Active,19,6/4/2021
752,911,Savings,69405,EUR,Closed,12,12/7/2021
753,61,Savings,15692,GBP,Active,9,12/20/2020
754,926,Checking,35104,USD,Closed,13,7/31/2025
755,113,Business,18216,USD,Active,4,1/2/2023
756,385,Checking,41540,EUR,Active,14,9/16/2023
757,960,Business,127421,GBP,Active,18,8/18/2020
758,456,Checking,56896,GBP,Closed,18,10/20/2020
759,664,Business,24111,EUR,Active,13,3/2/2024
760,41,Savings,42252,EUR,Closed,10,7/22/2021
761,738,Savings,195636,EUR,Active,4,6/9/2025
762,568,Savings,119853,EUR,Suspended,12,10/20/2021
763,282,Savings,46523,USD,Active,7,5/15/2024
764,851,Checking,178816,GBP,Suspended,12,9/12/2025
765,802,Savings,160947,GBP,Active,19,10/5/2021
766,586,Business,48812,EUR,Active,16,5/31/2024
767,832,Savings,146605,EUR,Active,19,10/28/2021
768,573,Business,155903,USD,Active,18,6/29/2023
769,230,Checking,17748,USD,Active,20,3/8/2021
770,446,Checking,139877,USD,Active,2,11/11/2024
771,115,Checking,71695,GBP,Active,11,4/12/2020
772,843,Savings,179197,GBP,Suspended,14,7/11/2020
773,287,Checking,82907,GBP,Closed,10,9/12/2024
774,594,Savings,79904,USD,Active,16,10/27/2025
775,761,Savings,3885,GBP,Closed,5,4/11/2024
776,895,Checking,195808,GBP,Active,7,8/6/2022
777,710,Savings,85012,GBP,Suspended,7,5/1/2022
778,753,Checking,62210,EUR,Suspended,13,12/15/2020
779,93,Business,29977,GBP,Suspended,13,3/15/2021
780,429,Savings,113224,GBP,Active,18,11/5/2025
781,620,Business,157797,EUR,Closed,17,6/16/2020
782,245,Checking,93785,USD,Active,1,6/1/2021
783,252,Checking,134596,EUR,Active,1,8/17/2022
784,898,Savings,90381,GBP,Active,18,2/9/2025
785,301,Checking,8640,EUR,Suspended,17,11/14/2025
786,39,Business,93821,EUR,Active,12,4/17/2024
787,56,Savings,13454,EUR,Closed,15,4/7/2020
788,436,Checking,166492,USD,Active,12,5/27/2025
789,378,Business,60184,EUR,Active,6,2/9/2020
790,337,Checking,162463,USD,Active,5,4/13/2020
791,914,Business,180722,GBP,Suspended,7,12/18/2025
792,122,Savings,84290,USD,Suspended,3,1/2/2020
793,982,Checking,81460,USD,Suspended,19,9/15/2021
794,121,Savings,147157,GBP,Suspended,11,6/11/2021
795,590,Business,90938,USD,Closed,15,7/28/2022
796,325,Checking,9433,EUR,Suspended,20,10/24/2020
797,58,Savings,165165,USD,Suspended,2,6/15/2021
798,273,Checking,188819,EUR,Active,19,4/1/2021
799,655,Business,59933,EUR,Suspended,3,4/30/2024
800,71,Checking,71569,EUR,Active,7,3/6/2021
801,194,Savings,36210,EUR,Closed,18,8/31/2021
802,331,Business,24979,GBP,Closed,8,1/2/2024
803,176,Savings,150987,EUR,Closed,17,1/20/2025
804,498,Savings,3333,GBP,Suspended,4,3/12/2024
805,336,Savings,16608,GBP,Active,1,3/11/2024
806,384,Checking,186013,USD,Suspended,17,8/6/2024
807,773,Business,83857,USD,Suspended,13,11/30/2024
808,543,Savings,18361,GBP,Closed,5,11/5/2022
809,951,Business,154084,GBP,Active,2,8/11/2023
810,96,Business,81612,GBP,Active,16,6/18/2023
811,366,Checking,13553,USD,Closed,4,12/27/2023
812,961,Business,45396,USD,Closed,12,5/22/2022
813,482,Business,199819,EUR,Active,6,2/4/2025
814,258,Business,89328,GBP,Active,1,9/5/2025
815,189,Checking,28302,GBP,Suspended,6,2/9/2021
816,179,Business,80886,USD,Closed,13,10/20/2021
817,386,Savings,84377,USD,Suspended,1,10/7/2024
818,303,Business,132073,USD,Suspended,4,8/17/2023
819,420,Business,153035,EUR,Active,3,7/9/2024
820,650,Checking,142044,GBP,Active,11,3/4/2021
821,945,Checking,168211,EUR,Closed,19,11/6/2020
822,380,Business,96611,USD,Closed,4,8/28/2023
823,355,Business,109670,USD,Suspended,10,8/14/2025
824,900,Savings,161014,GBP,Closed,11,10/17/2024
825,616,Checking,45443,GBP,Active,15,6/28/2022
826,663,Business,46214,USD,Active,10,9/18/2020
827,473,Savings,147791,USD,Active,3,6/14/2020
828,142,Checking,18824,GBP,Closed,17,10/17/2024
829,783,Savings,138321,EUR,Active,15,7/5/2023
830,488,Business,15568,GBP,Suspended,1,1/29/2025
831,300,Savings,46250,USD,Closed,15,4/11/2021
832,829,Checking,158857,EUR,Suspended,11,4/27/2020
833,978,Checking,179711,USD,Closed,19,4/13/2022
834,109,Savings,146851,GBP,Closed,15,2/19/2023
835,267,Savings,17836,EUR,Suspended,17,10/14/2021
836,518,Savings,92183,USD,Active,17,10/14/2024
837,381,Checking,86262,USD,Closed,3,7/23/2022
838,875,Business,63618,USD,Closed,1,5/28/2025
839,407,Checking,92015,GBP,Active,5,2/9/2021
840,759,Checking,93279,USD,Active,1,4/1/2024
841,78,Checking,80868,EUR,Suspended,18,6/20/2022
842,830,Checking,57658,GBP,Closed,7,6/24/2021
843,655,Business,117376,GBP,Suspended,8,5/15/2020
844,579,Savings,63747,USD,Active,4,5/8/2024
845,98,Checking,80508,EUR,Closed,3,11/2/2025
846,68,Checking,59004,EUR,Closed,18,11/24/2024
847,388,Savings,183393,GBP,Closed,10,10/12/2023
848,60,Savings,26919,GBP,Suspended,11,4/13/2025
849,86,Checking,169941,EUR,Suspended,11,4/6/2025
850,620,Checking,37946,USD,Suspended,7,4/12/2025
851,791,Checking,59306,GBP,Closed,8,10/20/2021
852,698,Savings,65536,USD,Closed,2,5/23/2021
853,526,Savings,56597,EUR,Active,1,10/25/2024
854,482,Savings,159777,USD,Active,17,12/19/2022
855,318,Business,130521,USD,Closed,13,5/22/2025
856,304,Business,65069,EUR,Active,17,8/25/2025
857,907,Checking,27149,USD,Suspended,12,6/29/2023
858,692,Checking,49205,USD,Closed,5,10/19/2025
859,219,Business,21314,GBP,Suspended,4,9/14/2024
860,893,Business,95739,GBP,Closed,16,8/9/2020
861,373,Business,19085,GBP,Closed,19,6/4/2022
862,55,Savings,90289,USD,Closed,9,2/17/2021
863,799,Checking,115916,USD,Active,16,10/7/2022
864,84,Business,112284,USD,Active,13,2/28/2022
865,554,Business,30526,GBP,Closed,19,12/13/2022
866,598,Business,51364,USD,Active,17,5/1/2025
867,390,Business,181123,USD,Active,20,4/14/2023
868,890,Savings,80209,GBP,Suspended,9,7/5/2024
869,214,Business,82796,USD,Suspended,20,11/5/2023
870,416,Business,177884,GBP,Suspended,15,1/11/2023
871,881,Business,80910,EUR,Suspended,13,2/1/2024
872,253,Savings,172092,EUR,Active,12,4/26/2024
873,972,Savings,46764,EUR,Closed,4,12/29/2024
874,663,Checking,78960,GBP,Closed,16,12/27/2024
875,196,Checking,99381,EUR,Suspended,18,7/1/2021
876,255,Savings,129967,USD,Active,8,7/29/2021
877,334,Business,116666,USD,Suspended,11,11/25/2023
878,667,Checking,105880,USD,Active,16,7/11/2022
879,264,Business,96348,USD,Suspended,6,6/11/2024
880,142,Business,196540,GBP,Suspended,13,7/18/2023
881,812,Savings,84519,EUR,Closed,9,7/25/2022
882,813,Savings,36327,GBP,Closed,2,3/24/2024
883,192,Savings,184419,GBP,Closed,5,9/2/2024
884,529,Savings,182216,EUR,Active,7,9/25/2023
885,123,Savings,34758,GBP,Suspended,18,11/10/2020
886,857,Business,24329,GBP,Active,7,11/22/2024
887,696,Business,116833,EUR,Suspended,9,3/14/2024
888,953,Savings,55137,EUR,Suspended,4,11/26/2022
889,706,Business,21995,USD,Closed,15,1/31/2021
890,471,Checking,52480,GBP,Active,18,5/5/2021
891,58,Checking,44506,GBP,Closed,18,5/21/2021
892,608,Savings,136815,USD,Closed,13,12/24/2023
893,67,Business,68712,EUR,Suspended,1,6/28/2022
894,31,Business,134120,EUR,Suspended,13,4/15/2024
895,629,Savings,27861,GBP,Active,12,12/10/2022
896,349,Business,161890,EUR,Active,7,2/2/2021
897,282,Checking,109470,USD,Closed,5,6/20/2021
898,639,Business,3363,USD,Closed,17,3/8/2024
899,329,Savings,174443,USD,Suspended,20,7/6/2023
900,748,Checking,80317,USD,Active,16,9/22/2022
901,194,Savings,118538,GBP,Closed,16,9/23/2023
902,121,Savings,87106,EUR,Suspended,9,5/29/2025
903,665,Checking,154213,EUR,Active,11,12/17/2023
904,681,Business,104975,EUR,Active,20,6/10/2023
905,214,Savings,7110,GBP,Closed,20,3/12/2025
906,288,Checking,193115,EUR,Closed,18,12/13/2020
907,979,Checking,169507,GBP,Closed,11,3/20/2024
908,36,Checking,155472,USD,Active,19,8/8/2024
909,463,Checking,198237,EUR,Suspended,12,10/9/2021
910,345,Checking,113695,GBP,Active,9,12/10/2021
911,135,Checking,47929,USD,Suspended,7,3/11/2023
912,185,Checking,117680,GBP,Suspended,5,9/10/2023
913,2,Checking,147319,GBP,Suspended,18,5/29/2024
914,789,Business,119663,GBP,Closed,18,3/14/2021
915,641,Savings,18722,GBP,Suspended,6,3/8/2021
916,641,Checking,161865,USD,Active,2,6/30/2023
917,109,Business,65333,USD,Closed,13,2/9/2023
918,906,Savings,101866,GBP,Active,6,11/26/2025
919,279,Business,20183,USD,Closed,7,3/6/2022
920,553,Business,80114,USD,Closed,6,4/30/2024
921,343,Business,177431,GBP,Closed,3,12/1/2020
922,301,Checking,154843,USD,Suspended,10,1/15/2025
923,209,Checking,6958,USD,Suspended,1,4/17/2025
924,533,Business,119903,GBP,Suspended,3,4/22/2021
925,386,Checking,3874,USD,Suspended,5,3/1/2025
926,884,Savings,44995,EUR,Active,10,9/3/2021
927,610,Savings,153213,GBP,Active,10,9/30/2020
928,263,Checking,124137,EUR,Closed,14,6/2/2020
929,848,Checking,38958,EUR,Active,17,4/16/2020
930,176,Savings,190236,GBP,Suspended,14,2/19/2024
931,917,Checking,58690,EUR,Closed,6,9/6/2021
932,63,Savings,199038,EUR,Active,15,2/25/2024
933,629,Business,196267,GBP,Active,17,1/24/2022
934,782,Business,21317,EUR,Active,14,2/6/2021
935,327,Business,35638,GBP,Suspended,13,4/2/2022
936,942,Checking,113142,GBP,Closed,5,1/10/2021
937,65,Checking,176152,USD,Suspended,11,1/25/2021
938,400,Savings,162531,USD,Closed,5,6/19/2023
939,773,Business,198477,USD,Active,15,6/17/2021
940,225,Business,164038,EUR,Closed,13,9/13/2021
941,704,Savings,197988,EUR,Suspended,19,6/23/2022
942,756,Savings,33499,EUR,Active,1,5/26/2023
943,598,Checking,197276,EUR,Closed,7,4/12/2025
944,440,Savings,128669,USD,Suspended,2,8/24/2025
945,450,Business,67173,USD,Closed,16,1/5/2020
946,509,Business,179540,USD,Active,11,8/29/2023
947,514,Business,81329,EUR,Active,2,7/29/2025
948,578,Savings,153004,USD,Suspended,13,12/13/2024
949,336,Business,142790,GBP,Suspended,2,5/30/2022
950,145,Checking,101714,USD,Active,1,2/12/2025
951,983,Business,134341,GBP,Closed,8,8/10/2024
952,549,Business,104850,EUR,Active,9,6/2/2021
953,111,Savings,189983,GBP,Active,12,8/26/2023
954,271,Business,75884,EUR,Suspended,14,4/18/2023
955,156,Checking,9601,GBP,Suspended,19,10/29/2021
956,362,Checking,143603,GBP,Closed,7,12/31/2020
957,641,Savings,136531,USD,Active,14,1/18/2021
958,713,Checking,50787,EUR,Closed,18,2/28/2020
959,121,Business,195256,GBP,Active,20,10/6/2025
960,152,Savings,195470,EUR,Suspended,10,12/31/2021
961,952,Business,119118,GBP,Active,19,8/21/2023
962,939,Savings,33638,USD,Suspended,7,4/19/2025
963,682,Business,140223,EUR,Active,1,8/12/2021
964,167,Checking,143519,USD,Closed,7,8/3/2023
965,278,Checking,51108,USD,Closed,2,8/11/2020
966,618,Savings,98626,EUR,Active,12,5/8/2022
967,793,Savings,192838,GBP,Active,18,7/28/2024
968,694,Business,122625,GBP,Active,1,2/21/2023
969,40,Savings,38501,EUR,Suspended,6,12/25/2021
970,650,Business,187560,USD,Suspended,11,4/17/2021
971,117,Savings,77280,EUR,Suspended,10,3/25/2022
972,966,Savings,87976,USD,Active,1,5/3/2021
973,273,Checking,194998,GBP,Active,7,7/21/2023
974,58,Savings,96872,USD,Suspended,4,3/27/2024
975,459,Business,166255,USD,Active,4,4/7/2025
976,255,Checking,153667,GBP,Closed,18,1/14/2020
977,504,Savings,161754,GBP,Closed,1,5/8/2020
978,751,Checking,74508,GBP,Closed,2,8/30/2023
979,848,Savings,81987,GBP,Closed,10,10/17/2025
980,797,Checking,193495,USD,Closed,19,7/2/2023
981,313,Checking,38993,GBP,Suspended,10,1/7/2025
982,595,Business,23183,GBP,Suspended,11,5/30/2021
983,619,Checking,108842,EUR,Suspended,16,7/6/2020
984,513,Savings,99532,EUR,Suspended,13,9/18/2023
985,690,Business,86046,EUR,Closed,13,2/13/2024
986,338,Savings,35729,GBP,Closed,15,3/12/2022
987,454,Savings,6474,GBP,Active,5,5/31/2021
988,29,Business,68447,GBP,Active,2,1/31/2025
989,259,Checking,144012,EUR,Closed,5,2/2/2025
990,479,Business,81494,EUR,Suspended,9,12/24/2022
991,793,Checking,38446,EUR,Active,12,3/25/2024
992,265,Savings,40024,EUR,Active,7,7/8/2024
993,72,Savings,176818,GBP,Active,6,4/19/2024
994,878,Savings,133893,USD,Closed,12,6/26/2025
995,189,Checking,152121,USD,Suspended,16,6/24/2021
996,966,Savings,148095,GBP,Closed,2,7/30/2022
997,878,Savings,189867,USD,Active,20,9/3/2022
998,275,Checking,20581,EUR,Closed,3,10/2/2024
999,796,Checking,189279,GBP,Active,20,6/10/2020
1000,496,Business,175761,USD,Suspended,2,7/15/2022
